season,country,page_name,value
2014-2015,germany,RIG-I,0.0992873316817486
2014-2015,germany,Lymphozytäre_Choriomeningitis,0.0944569066623343
2014-2015,germany,National_Institute_for_Medical_Research,0.09418543291955263
2014-2015,germany,West-Nil-Virus,0.07739754847997564
2014-2015,germany,Durchfall,0.0681617580832142
2014-2015,germany,Shikimisäure,0.06601099908422342
2014-2015,germany,Frühsommer-Meningoenzephalitis,0.06383336478221704
2014-2015,germany,Haussperling,0.046691469167742944
2014-2015,germany,Antigenerbsünde,0.03960467784933762
2014-2015,germany,Sachsen-Anhalt,-0.016548847104505746
2014-2015,germany,Novartis,-0.02073000302732986
2014-2015,germany,Zytokinsturm,-0.06862155679978992
2014-2015,germany,Influenzavirus,-0.07221236659408141
2014-2015,germany,Cholecalciferol,-0.08264998475388252
2014-2015,germany,Schmierinfektion,-0.09051578652980505
2014-2015,germany,Hantaviren,-0.10604300816219754
2014-2015,germany,Halsschmerzen,-0.11197995360864997
2014-2015,germany,Rifttalfieber,-0.11527955365461752
2014-2015,germany,Tracheobronchitis,-0.12039249002399963
2014-2015,germany,Selbstmedikation,-0.12221704496783523
2014-2015,germany,Pest,-0.18874903532066872
2014-2015,germany,Geflügelpestschutzverordnung,-0.1896198482076476
2014-2015,germany,Expositionsprophylaxe,-0.21672889428221764
2014-2015,germany,Laryngitis,-0.24090227386054305
2014-2015,germany,Pneumokokken,-0.276686043979797
2014-2015,germany,1958,-0.3074590835009509
2014-2015,germany,Rhinitis,-0.31038403246877233
2014-2015,germany,Kohortenisolierung,-0.3116000494147457
2014-2015,germany,Übersterblichkeit,-0.38904154037866207
2014-2015,germany,Europäisches_Zentrum_für_die_Prävention_und_die_Kontrolle_von_Krankheiten,-0.48039331204241603
2014-2015,germany,European_Centre_for_Disease_Prevention_and_Control,-0.48893747169439294
2014-2015,germany,Jakow_Michailowitsch_Swerdlow,-0.5497118765059683
2014-2015,germany,Deutsch-Sowjetischer_Krieg,-0.5577932324513972
2014-2015,germany,Stomatitis_vesicularis,-0.6030212204341284
2014-2015,germany,Verbreitung_von_H5N1,-0.6361279127838456
2014-2015,germany,year,-0.6760600382107962
2014-2015,germany,Antibiotikum,-0.7441349460128286
2014-2015,germany,Pandemie_H1N1_2009/10,-0.8073455204358079
2014-2015,germany,Zecken,-0.8321203487520518
2014-2015,germany,Hygiene,-0.8359847780623068
2014-2015,germany,Hongkong-Grippe,-0.8502517888842714
2014-2015,germany,Sialinsäuren,-0.8980505074947104
2014-2015,germany,Listeria_monocytogenes,-0.9268230914497895
2014-2015,germany,Myositis,-0.9424143606449307
2014-2015,germany,Luftzug,-1.0239596378882938
2014-2015,germany,Inkubationszeit,-1.048558743760397
2014-2015,germany,Patrick_Laidlaw,-1.0518060505618558
2014-2015,germany,Tollwut,-1.0545611797783945
2014-2015,germany,Mittelalter,-1.0554887932770716
2014-2015,germany,Berna_Biotech,-1.085325819061134
2014-2015,germany,Vögel,-1.1649233039174558
2014-2015,germany,Fieber,-1.2806315006514597
2014-2015,germany,Generikum,-1.3001113682354664
2014-2015,germany,Impfen,-1.3600009694264246
2014-2015,germany,Schüttelfrost,-1.3695802975008073
2014-2015,germany,Gelbfieber,-1.428274399138008
2014-2015,germany,Respiratory-Syncytial-Virus,-1.5508499031163387
2014-2015,germany,Zytomegalie,-1.7797038760111892
2014-2015,germany,RNA-Virus,-1.828919285271222
2014-2015,germany,Polymerase-Kettenreaktion,-1.9237904360175666
2014-2015,germany,Theophyllin,-1.97860406058785
2014-2015,germany,Infektionsepidemiologisches_Jahrbuch,-2.089705623566317
2014-2015,germany,Immunisierung,-2.3210163908576265
2014-2015,germany,Nationales_Referenzzentrum,-2.513948335155418
2014-2015,germany,Vogelgrippe_H5N1,-3.4733523292424784
2014-2015,germany,Pferdeinfluenza,-3.587361033374821
2014-2015,germany,Pseudokrupp,-4.06006930391955
2014-2015,germany,Grippeimpfung,-4.34512491452742
2014-2015,germany,Erbrechen,-6.004955331322227
2015-2016,germany,Influenza-Schnelltest,13.262030075473678
2015-2016,germany,Peramivir,9.805107417936162
2015-2016,germany,Tamiflu,7.60265599957566
2015-2016,germany,Influenza-A-Virus_H1N1,6.543621033830459
2015-2016,germany,Impfung,5.21983765684173
2015-2016,germany,GlaxoSmithKline,4.745203219413867
2015-2016,germany,Schweineinfluenza,4.674363902868713
2015-2016,germany,Superinfektion,3.367007799910902
2015-2016,germany,Akute_Bronchitis,3.1197992390268285
2015-2016,germany,Blutsenkungsreaktion,3.017599462969605
2015-2016,germany,Frettchen,2.438981694063921
2015-2016,germany,Lebendimpfstoff,2.2551704070574425
2015-2016,germany,Antikörper,1.8764451093944714
2015-2016,germany,2005,1.6859559425835848
2015-2016,germany,Speichel,1.660857528539435
2015-2016,germany,Biologische_Sicherheitsstufe,1.5155104736857081
2015-2016,germany,Wendell_Meredith_Stanley,1.419181675995372
2015-2016,germany,Desinfektion,1.412607305715144
2015-2016,germany,Coxsackie-Virus,1.339332192635607
2015-2016,germany,Frühsommer-Meningoenzephalitis,1.204517635424445
2015-2016,germany,Internationale_statistische_Klassifikation_der_Krankheiten_und_verwandter_Gesundheitsprobleme,1.1573005371736769
2015-2016,germany,Orthomyxoviren,1.1552775996485132
2015-2016,germany,Rimantadin,1.144972061176327
2015-2016,germany,Hausmittel,1.0931799599880636
2015-2016,germany,Haemophilus,1.0767310616556602
2015-2016,germany,Stammzelltransplantation,0.9838765961134042
2015-2016,germany,MMW-Fortschritte_der_Medizin,0.9763682133275109
2015-2016,germany,Virusinfektion,0.8901514350068541
2015-2016,germany,Gliederschmerz,0.8558543413539474
2015-2016,germany,Infektionskrankheit,0.7875944218420736
2015-2016,germany,Antigenshift,0.7864190184824414
2015-2016,germany,Denguefieber,0.7778787533650781
2015-2016,germany,Proteomik,0.7206791799583263
2015-2016,germany,Zervixkarzinom,0.7171544970106823
2015-2016,germany,Liste_der_Krankheiten_des_Atmungssystems_nach_ICD-10,0.7017176282831744
2015-2016,germany,Schweinegrippe-Impfung,0.6687525550027316
2015-2016,germany,Haussperling,0.606656464932404
2015-2016,germany,Allen_Welsh_Dulles,0.6000007348804334
2015-2016,germany,Multiple_Sklerose,0.5584842360733099
2015-2016,germany,Paläoserologie,0.5399315105858317
2015-2016,germany,Gendrift,0.5336548663981787
2015-2016,germany,Liste_der_unentbehrlichen_Arzneimittel_der_Weltgesundheitsorganisation,0.5134818569534919
2015-2016,germany,Kohortenisolierung,0.5014328755471421
2015-2016,germany,Theoretische_Biologie,0.5005261282614589
2015-2016,germany,Johannes_Paul_II.,0.4982349272043135
2015-2016,germany,Zytokin,0.4569091934526287
2015-2016,germany,14._Februar,0.43585101863972514
2015-2016,germany,Bakterien,0.4031042137602089
2015-2016,germany,Neuraminidase,0.384552659978905
2015-2016,germany,Weltgesundheitsorganisation,0.3298203839661678
2015-2016,germany,Eukalyptusöl,0.30767086231676627
2015-2016,germany,Richard_Shope,0.277887841032812
2015-2016,germany,Geflügelpest,0.247982179423908
2015-2016,germany,Lymphozytäre_Choriomeningitis,0.22197273811621862
2015-2016,germany,National_Institute_for_Medical_Research,0.2163781477656244
2015-2016,germany,1918,0.16459162669397562
2015-2016,germany,1969,0.15276198257172524
2015-2016,germany,Antigenerbsünde,0.1503975404045079
2015-2016,germany,Shikimisäure,0.14960605225218584
2015-2016,germany,Geflügelpestschutzverordnung,0.10657563477737741
2015-2016,germany,Alexander_S._Kekulé,0.0718592963118969
2015-2016,germany,PH-Wert,0.06448686825621139
2015-2016,germany,1920,0.05618990950996841
2015-2016,germany,West-Nil-Virus,0.03469167898485351
2015-2016,germany,Liste_von_Subtypen_des_Influenza-A-Virus,0.028258232045529567
2015-2016,germany,Neuraminidase-Hemmer,0.010971631816930682
2015-2016,germany,Erkrankungen_des_Atmungssystems,0.007069595754154441
2015-2016,germany,Influenzapandemie,0.003298722713719556
2015-2016,germany,Polymerase-Kettenreaktion,-0.012731057749856351
2015-2016,germany,Klaus_Stöhr,-0.017485631259347437
2015-2016,germany,Ribavirin,-0.04326322766378602
2015-2016,germany,Robert_Koch,-0.044092727815154276
2015-2016,germany,Berna_Biotech,-0.06563334645365307
2015-2016,germany,Rifttalfieber,-0.07886986989802841
