season,country,page_name,value
2016-2017,germany,Vasovagale_Synkope,1.254106241758998
2016-2017,germany,Maskengesicht,0.8497459829472983
2016-2017,germany,Pleuraerguss,0.7105299521850977
2016-2017,germany,Tetanusimpfstoff,0.6356341485663832
2016-2017,germany,Allgemeininfektion,0.6045792994651378
2016-2017,germany,Rückenschonhaltung,0.6040540733483007
2016-2017,germany,Krebsimpfstoff,0.45212828294241997
2016-2017,germany,Tropenkrankheit,0.41012899266889524
2016-2017,germany,Adynamie,0.3278486284567224
2016-2017,germany,Kahnbauch,0.2918817991766516
2016-2017,germany,Trypanosomiasisimpfstoff,0.21451721085330003
2016-2017,germany,Amnioninfektionssyndrom,0.18624802959288583
2016-2017,germany,Fieber,0.1209909556023555
2016-2017,germany,Akute_eitrige_Thyreoiditis,0.11934041709650951
2016-2017,germany,Potato-Spindle-Tuber-Viroid,0.04532852368881787
2016-2017,germany,Gordon-Syndrom,0.03505590519551878
2016-2017,germany,Aggravation,0.00841129501113524
2016-2017,germany,Simulant,0.0006611206426523987
2016-2017,germany,Emerging_Infectious_Disease,-0.00010443567978582241
2016-2017,germany,Lipomastie,-0.029707855539846367
2016-2017,germany,Chronische_Schleimhauteiterung,-0.031369626771177966
2016-2017,germany,Peptidimpfstoff,-0.055419488217640846
2016-2017,germany,Ozaena,-0.05667064353089966
2016-2017,germany,Azidose,-0.11693600912114302
2016-2017,germany,Legionellose-Ausbruch_in_Warstein_2013,-0.24726625357938425
2016-2017,germany,Nykturie,-0.2629037032981613
2016-2017,germany,Pockenepidemie_an_der_Pazifikküste_Nordamerikas_ab_1775,-0.2744638873814913
2016-2017,germany,Enzootie,-0.317394664111428
2016-2017,germany,year,-0.33736838692739346
2016-2017,germany,Adipsie,-0.3610929944574476
2016-2017,germany,Chronisches_Schmerzsyndrom,-0.4333702750499867
2016-2017,germany,Leitsymptom,-0.4426497314229485
2016-2017,germany,Rieder-Formen,-0.45481554890444653
2016-2017,germany,Choleraepidemie_in_Haiti_ab_2010,-0.4747206191666645
2016-2017,germany,Englischer_Schweiß,-0.5380481639815927
2016-2017,germany,Paraneoplastisches_Syndrom,-0.6141052690820245
2016-2017,germany,Alkoholintoleranz,-0.7145737842570697
2016-2017,germany,Vulvovaginitis,-0.7374870402825181
2016-2017,germany,Virusoid,-0.7673566503768405
2016-2017,germany,Vaginitis,-0.796936633534954
2016-2017,germany,Pockenepidemie_an_der_Pazifikküste_Nordamerikas_1862,-0.8219488514488819
2016-2017,germany,Aortitis,-0.8536451675541513
2016-2017,germany,Hyperorexie,-0.9509424940682468
2016-2017,germany,Endokarditis,-1.3745640321459196
2016-2017,germany,Lasègue-Zeichen,-1.5228590822157708
2016-2017,germany,Organomegalie,-1.6267797736465996
2016-2017,germany,Achsensymptom,-1.7532062377335154
2016-2017,germany,Sipuleucel-T,-1.9369008769056937
2016-2017,germany,Fieberdelirium,-1.9873273621675098
2016-2017,germany,Picardsches_Schweißfieber,-2.1155278490616904
2016-2017,germany,Bendopnoe,-2.268793938408846
2016-2017,germany,Cholera-Aufstand_in_Königsberg,-2.277744262736674
2016-2017,germany,Vollmondgesicht,-2.3923359148108405
2016-2017,germany,Lokalinfektion,-2.460266596361336
2016-2017,germany,Hämatom,-2.900833953506579
2016-2017,germany,Schlafstörung,-3.1821073847770127
2016-2017,germany,Klosneuvirus,-3.420635778669075
2016-2017,germany,Attische_Seuche,-4.043546879844107
2016-2017,germany,Acetaldehydsyndrom,-4.214575902015197
2016-2017,germany,Erythema,-4.247469296285706
2016-2017,germany,Tränendrüsenentzündung,-4.482079939819787
2016-2017,germany,Chorioretinitis,-6.422781947280356
2016-2017,germany,Scheidenausfluss,-7.476330858125866
2017-2018,germany,Erkältung,13.90186591963096
2017-2018,germany,Fieber,7.427114535305573
2017-2018,germany,Hordeolum,5.160996449421436
2017-2018,germany,Parotitis,4.605659854786228
2017-2018,germany,Rhinosinusitis,4.3717735387913566
2017-2018,germany,Markerimpfstoff,2.0487007265872808
2017-2018,germany,Virophagen,1.9837736563380803
2017-2018,germany,Remune,1.5156726091371095
2017-2018,germany,Gliederschmerz,0.9390629219292395
2017-2018,germany,Modified-Vaccinia-Ankara-Virus,0.7090348363971467
2017-2018,germany,Tecemotide,0.6575720294043594
2017-2018,germany,Dyspnoe,0.38606437130863935
2017-2018,germany,Potato-Spindle-Tuber-Viroid,0.38478056699954766
2017-2018,germany,Wehau-Krankheit,0.29707265821575163
2017-2018,germany,Bazex-Syndrom,0.021914119462030736
2017-2018,germany,Ebolafieber-Epidemie_in_der_Demokratischen_Republik_Kongo_2014,-0.029634560119884506
2017-2018,germany,Blutvergiftung,-0.034440462662155676
2017-2018,germany,Nonnensausen,-0.15010744765958628
2017-2018,germany,International_Society_of_Chemotherapy,-0.22726936710855172
2017-2018,germany,Cholera-Aufstand_in_Königsberg,-0.27253071901669446
2017-2018,germany,Cafeteria-roenbergensis-Virus,-0.2961676394571321
2017-2018,germany,Neugeborenensepsis,-0.36182532188088107
2017-2018,germany,Ebola-Impfstoff,-0.4988685971273552
2017-2018,germany,Attische_Seuche,-0.5115764153473323
2017-2018,germany,Fischwirbel,-0.5452670604325446
2017-2018,germany,Leitsymptom,-0.5540481931577083
2017-2018,germany,Chronisches_Schmerzsyndrom,-0.5644277601040123
2017-2018,germany,Isosthenurie,-0.5823504536648855
2017-2018,germany,Anorexie,-0.6083019179078353
2017-2018,germany,Lymphadenitis,-0.6288782937698387
2017-2018,germany,Verspannung,-0.6669865212535471
2017-2018,germany,Symptom,-0.7994048550052059
2017-2018,germany,Hypochromie,-1.1308314569359852
2017-2018,germany,Bartholinitis,-1.1389848094401147
2017-2018,germany,Typhusimpfstoff,-1.1427311680160634
2017-2018,germany,Wachstumsschmerzen,-1.6591246018022219
2017-2018,germany,Vaginalstein,-1.6815866201280407
2017-2018,germany,Chorioretinitis,-1.7340543713959027
2017-2018,germany,Rhinitis,-2.1818014406063386
2017-2018,germany,Erythema,-2.2502315373240243
2017-2018,germany,Vollmondgesicht,-3.210787592154394
2017-2018,germany,Ketonurie,-4.119509369618684
2017-2018,germany,Bronchitis,-6.088004031755798
2017-2018,germany,Scheidenausfluss,-6.396172955062393
2018-2019,germany,Bradykardie,28.120827314172846
2018-2019,germany,Erkältung,23.831635772572014
2018-2019,germany,Schüttelfrost,10.536782630171235
2018-2019,germany,Influenzaimpfstoff,5.207067810731732
2018-2019,germany,Fieber,4.491789924334164
2018-2019,germany,Rhinosinusitis,3.703376354565832
2018-2019,germany,Remune,3.474833422460397
2018-2019,germany,Dyspnoe,3.006738000997432
2018-2019,germany,Allgemeininfektion,1.7502553480703849
2018-2019,germany,Gebrechlichkeit,1.6570598568327515
2018-2019,germany,Fieber_unklarer_Genese,1.649878543419899
2018-2019,germany,Osmotische_Diurese,1.5965211641480797
2018-2019,germany,Amnioninfektionssyndrom,1.5103433055834559
2018-2019,germany,Pruritus_ani,1.4749028408501155
2018-2019,germany,Viszeromegalie,1.2357854843335336
2018-2019,germany,Aggravation,1.1360389861415265
2018-2019,germany,Rückenschonhaltung,1.119951649598227
2018-2019,germany,Pertussisimpfstoff,0.881256137736173
2018-2019,germany,Oststaaten-Polio-Epidemie_von_1916,0.7627086211536471
2018-2019,germany,Endometritis,0.7582046403219936
2018-2019,germany,Tecemotide,0.5025711260125316
2018-2019,germany,Virophagen,0.4799387803015615
2018-2019,germany,Simulant,0.2037311271073736
2018-2019,germany,Nachtschweiß,-0.0265678601400077
2018-2019,germany,Isosthenurie,-0.054250609993164785
2018-2019,germany,Epiglottitis,-0.14037579411844517
2018-2019,germany,Marfan-Zeichen,-0.2419232374840615
2018-2019,germany,Initialsymptom,-0.2647763341950316
2018-2019,germany,Perifokalödem,-0.2669912658333926
2018-2019,germany,Influenzavirus,-0.3084287848954048
2018-2019,germany,Blutvergiftung,-0.3869650800756533
2018-2019,germany,Kahnbauch,-0.41599860038917513
2018-2019,germany,Virusoid,-0.44370671553665136
2018-2019,germany,Vulvovaginitis,-0.4597986448530997
2018-2019,germany,Choleraepidemie_in_Haiti_ab_2010,-0.497148110611681
2018-2019,germany,VSV-EBOV,-0.5704807620232735
2018-2019,germany,Ketonurie,-0.6706778966093762
2018-2019,germany,Osler-Knötchen,-0.672369755710978
2018-2019,germany,Organomegalie,-0.7100292351100554
2018-2019,germany,Cafeteria-roenbergensis-Virus,-0.7429037405605897
2018-2019,germany,Acetaldehydsyndrom,-0.7644359509174472
2018-2019,germany,Symptomatologie,-0.8026189784848883
2018-2019,germany,Kontaktblutung,-0.845089842687289
2018-2019,germany,Hyperorexie,-0.9104813344963225
2018-2019,germany,Pockenepidemie_in_Boston_1721,-1.0163976938669885
2018-2019,germany,Winterbottom-Zeichen,-1.0472408960199806
2018-2019,germany,Adenovirusimpfstoff,-1.1237659906431665
2018-2019,germany,Isomorpher_Reizeffekt,-1.2071097978374714
2018-2019,germany,Hypochromie,-1.337060807505045
2018-2019,germany,Krepitation,-1.3816773950522483
2018-2019,germany,Sipuleucel-T,-1.388721033274562
2018-2019,germany,Scheidenausfluss,-1.4685853201104124
2018-2019,germany,Neugeborenensepsis,-1.5174177759898808
2018-2019,germany,Hämatom,-1.683680024625701
2018-2019,germany,Rieder-Formen,-1.702787725186743
2018-2019,germany,Wachstumsschmerzen,-1.7882332703629922
2018-2019,germany,Kolpitis,-1.9291190857280818
2018-2019,germany,Mimivirus,-1.9592464973016026
2018-2019,germany,Seitenstiche,-2.062802430120398
2018-2019,germany,Nervosität,-2.258239391978794
2018-2019,germany,Typhusimpfstoff,-3.164875214077444
2018-2019,germany,Chorioretinitis,-3.4348536306582207
2018-2019,germany,Kopfschmerz,-3.7476949459466966
2018-2019,germany,Hyperhydratation,-4.4083265804394225
2018-2019,germany,Koordinationsstörungen,-6.51663907920995
2018-2019,germany,Bronchitis,-6.780815099959202
