Week,14. Februar,1918,1919,1920,1933,1957,1958,1968,1969,1976,1977,1999,2005,AIDS,Acetylsalicylsäure,Adamantan,Adolf Mayer (Agronom),Akute Bronchitis,Akute Mittelohrentzündung,Alexander S. Kekulé,Allen Welsh Dulles,Allergie,Amantadin,Antibiotikum,Antigen,Antigendrift,Antigenerbsünde,Antigenshift,Antikörper,Asiatische Grippe,Astrologie,Bakterien,Berna Biotech,Bertolt Brecht,Biologische Schutzstufe,Biologische Sicherheitsstufe,Blutsenkungsreaktion,Charles Tomlinson Griffes,Cholecalciferol,Cholera,Coxsackie-Virus,Denguefieber,Desinfektion,Deutsch-Sowjetischer Krieg,Dilatative Kardiomyopathie,Dispositionsprophylaxe,Durchfall,Elektronenmikroskop,Enzephalitis,Epidemie,Epidemien,Epidemiologische Überwachung,Erbrechen,Erkrankungen des Atmungssystems,Erkältung,Eukalyptusöl,European Centre for Disease Prevention and Control,European Influenza Surveillance Scheme,Europäische Schlafkrankheit,Europäisches Zentrum für die Prävention und die Kontrolle von Krankheiten,Expositionsprophylaxe,Fieber,Franz Schönhuber,Frettchen,Frühsommer-Meningoenzephalitis,Gastroenteritis,Geflügelpest,Geflügelpestschutzverordnung,Gelbfieber,Gendrift,Generikum,Gilead Sciences,GlaxoSmithKline,Gliederschmerz,Grippe,Grippe (Begriffsklärung),Grippeimpfung,HIV,Haemophilus,Halsschmerzen,Hantaviren,Hausmittel,Haussperling,Hit and Run (Medizin),Hoffmann-La Roche,Hongkong-Grippe,Husten,Hygiene,Hämagglutination,Hämagglutinin (Influenzavirus A),Immunisierung,Immunsystem,Impfen,Impfkalender,Impfkritik,Impfstoff,Impfung,Infektion,Infektionsepidemiologisches Jahrbuch,Infektionskrankheit,Influenza,Influenza-A-Virus H1N1,Influenza-A-Virus H5N1,Influenza-Schnelltest,Influenzaimpfstoff,Influenzapandemie,Influenzavirus,Inkubationszeit,Intercell,Internationale statistische Klassifikation der Krankheiten und verwandter Gesundheitsprobleme,Jakow Michailowitsch Swerdlow,Johannes Paul II.,Jonas Salk,Kapsid,Klaus Stöhr,Kohortenisolierung,Krankheit,Krankheitserreger,Königsberg (Preußen),Laryngitis,Lassafieber,Lebendimpfstoff,Leitsymptom,Liste der Krankheiten des Atmungssystems nach ICD-10,Liste der unentbehrlichen Arzneimittel der Weltgesundheitsorganisation,Liste von Subtypen des Influenza-A-Virus,Listeria monocytogenes,Luftzug,Lungenentzündung,Lymphozytäre Choriomeningitis,MERS-CoV,MMW-Fortschritte der Medizin,Masern,Medical Research Council (UK),Meningitis,Mittelalter,Multiple Sklerose,Mundschutz (Medizin),Myalgie,Myokarditis,Myositis,Myxoviren,Māori,Nasensekret,National Institute for Medical Research,Nationaler Pandemieplan,Nationales Referenzzentrum,Nature,Neuraminidase,Neuraminidase-Hemmer,Nosokomiale Infektion,Novartis,Opioide,Orthomyxoviren,Orthomyxoviridae,Oseltamivir,PH-Wert,Paläoserologie,Pandemie,Pandemie H1N1 2009,Pandemie H1N1 2009/10,Patrick Laidlaw,Peramivir,Peru,Pest,Pfeiffer-Drüsenfieber,Pferdeinfluenza,Pharyngitis,Pneumokokken,Polymerase-Kettenreaktion,Preußen,Protein,Proteomik,Pseudokrupp,RIG-I,RNA-Virus,Resistenz,Respiratory-Syncytial-Virus,Reye-Syndrom,Rhinitis,Ribavirin,Richard Pfeiffer (Bakteriologe),Richard Shope,Rifttalfieber,Rimantadin,Robert Koch,Robert Koch-Institut,Robert Webster (Virologe),Russische Grippe,Sachsen-Anhalt,Schmierinfektion,Schwangerschaft,Schweinegrippe-Impfung,Schweineinfluenza,Schüttelfrost,Sekundärinfektion,Selbstmedikation,Shikimisäure,Sialinsäuren,Spanische Grippe,Speichel,Stammzelltransplantation,Staphylococcus aureus,Stomatitis vesicularis,Superinfektion,Symptom,Tamiflu,Theophyllin,Theoretische Biologie,Tilapia-Teich-Virus,Tollwut,Tracheobronchitis,Trinkwasser,Tröpfcheninfektion,Vektor (Biologie),Verbreitung von H5N1,Viren,Virologie,Virostatikum,Virusinfektion,Vogelgrippe H5N1,Vogelgrippe H7N9,Vögel,Weltgesundheitsorganisation,Wendell Meredith Stanley,West-Nil-Virus,Wirt (Biologie),World Health Organization,Zanamivir,Zecken,Zellkultur,Zervixkarzinom,Zikavirus-Epidemie 2015/2016,Zytokin,Zytokinsturm,Zytomegalie,Übersterblichkeit
2019-11,0.0,,,,,,,,,,,,,,3427.0,159.0,0.0,0.0,0.0,0.0,0.0,1420.0,,2127.0,,54.0,10.0,57.0,,0.0,1049.0,2784.0,0.0,,0.0,0.0,1056.0,,1134.0,1924.0,444.0,951.0,837.0,0.0,0.0,12.0,869.0,640.0,991.0,,1.0,0.0,529.0,0.0,1416.0,132.0,,0.0,0.0,0.0,,1886.0,,582.0,1174.0,,148.0,1.0,1032.0,414.0,666.0,,545.0,31.0,230.0,0.0,300.0,,,96.0,467.0,62.0,985.0,0.0,,55.0,277.0,,93.0,0.0,6.0,1376.0,32.0,151.0,10.0,376.0,2044.0,660.0,0.0,970.0,,0.0,0.0,279.0,46.0,1.0,,552.0,,0.0,0.0,0.0,,363.0,0.0,52.0,832.0,538.0,,460.0,155.0,288.0,123.0,0.0,0.0,0.0,0.0,97.0,2144.0,0.0,,0.0,7082.0,,1868.0,4288.0,0.0,0.0,358.0,861.0,,4.0,,473.0,,0.0,0.0,,92.0,85.0,0.0,,1381.0,3.0,,,4827.0,5.0,,0.0,0.0,,,,4012.0,2718.0,135.0,,791.0,2224.0,3883.0,,209.0,714.0,,199.0,228.0,882.0,431.0,,,0.0,,106.0,17.0,,,0.0,0.0,4596.0,228.0,1672.0,50.0,334.0,625.0,60.0,62.0,96.0,161.0,0.0,375.0,585.0,,0.0,226.0,658.0,,660.0,0.0,17.0,2063.0,,1015.0,226.0,0.0,0.0,,89.0,312.0,590.0,0.0,0.0,2204.0,1486.0,0.0,308.0,0.0,,,1204.0,430.0,681.0,0.0,827.0,75.0,845.0,21.0
2019-12,0.0,,,,,,,,,,,,,,3285.0,143.0,0.0,0.0,0.0,0.0,0.0,1721.0,,2179.0,,49.0,15.0,40.0,,0.0,1050.0,2583.0,0.0,,0.0,0.0,1003.0,,1089.0,1835.0,388.0,1118.0,872.0,0.0,0.0,22.0,778.0,649.0,822.0,,4.0,0.0,494.0,0.0,1128.0,100.0,,0.0,0.0,0.0,,1653.0,,518.0,1225.0,,105.0,2.0,1061.0,379.0,581.0,,603.0,45.0,197.0,0.0,216.0,,,69.0,942.0,52.0,1263.0,0.0,,59.0,371.0,,91.0,0.0,11.0,1333.0,32.0,136.0,15.0,374.0,1843.0,597.0,0.0,943.0,,0.0,0.0,216.0,24.0,1.0,,461.0,,0.0,0.0,0.0,,275.0,0.0,28.0,870.0,543.0,,481.0,116.0,320.0,116.0,0.0,0.0,0.0,0.0,76.0,1882.0,0.0,,0.0,4874.0,,1951.0,3650.0,0.0,0.0,294.0,734.0,,10.0,,444.0,,0.0,0.0,,99.0,56.0,0.0,,1119.0,10.0,46.0,,4752.0,4.0,,0.0,0.0,,,,3915.0,3025.0,150.0,,695.0,2297.0,3577.0,,175.0,607.0,,220.0,234.0,759.0,396.0,565.0,,0.0,,110.0,14.0,,,0.0,0.0,4323.0,164.0,1897.0,63.0,251.0,429.0,49.0,79.0,95.0,131.0,0.0,419.0,529.0,,0.0,179.0,626.0,,593.0,0.0,19.0,1876.0,,1193.0,193.0,0.0,0.0,,134.0,277.0,528.0,0.0,0.0,2129.0,1251.0,0.0,286.0,0.0,,,1350.0,486.0,586.0,0.0,749.0,56.0,877.0,31.0
2019-13,0.0,,,,,,,,,,,,,,3346.0,140.0,0.0,0.0,0.0,0.0,0.0,1624.0,,1858.0,,54.0,19.0,49.0,,0.0,1141.0,2601.0,0.0,,0.0,0.0,1020.0,,1126.0,4097.0,449.0,1089.0,939.0,0.0,0.0,18.0,868.0,658.0,954.0,,10.0,0.0,524.0,0.0,1206.0,103.0,,0.0,0.0,0.0,,1790.0,,666.0,1367.0,,94.0,4.0,942.0,350.0,661.0,,634.0,23.0,182.0,0.0,212.0,,,72.0,602.0,75.0,1294.0,0.0,0.0,94.0,298.0,,80.0,0.0,12.0,1341.0,38.0,225.0,26.0,398.0,2259.0,665.0,0.0,939.0,,0.0,0.0,142.0,39.0,1.0,,489.0,,0.0,0.0,0.0,,256.0,0.0,26.0,848.0,541.0,,445.0,151.0,373.0,115.0,0.0,0.0,0.0,0.0,104.0,1812.0,0.0,,0.0,14552.0,,1939.0,4128.0,0.0,0.0,369.0,844.0,,13.0,,474.0,,0.0,0.0,,86.0,37.0,0.0,,1443.0,3.0,55.0,,4964.0,1.0,,0.0,0.0,,,,4013.0,2908.0,84.0,,709.0,2180.0,3883.0,,189.0,641.0,,180.0,187.0,652.0,416.0,764.0,,0.0,,112.0,18.0,,,0.0,0.0,4355.0,181.0,1913.0,62.0,264.0,482.0,52.0,66.0,109.0,191.0,0.0,460.0,621.0,,0.0,226.0,702.0,,585.0,0.0,28.0,1922.0,,1353.0,238.0,0.0,0.0,,108.0,318.0,512.0,0.0,0.0,2269.0,1448.0,0.0,293.0,0.0,,,1437.0,490.0,657.0,0.0,742.0,75.0,838.0,42.0
2019-14,0.0,,,,,,,,,,,,,,3295.0,161.0,0.0,0.0,0.0,0.0,0.0,1541.0,,1875.0,,48.0,8.0,37.0,,0.0,1342.0,2522.0,0.0,,0.0,0.0,988.0,,1125.0,2473.0,434.0,983.0,908.0,0.0,0.0,9.0,910.0,604.0,918.0,,2.0,0.0,474.0,0.0,910.0,108.0,,0.0,0.0,0.0,,1523.0,,709.0,1549.0,,123.0,8.0,995.0,377.0,623.0,,612.0,21.0,134.0,0.0,191.0,,,85.0,803.0,41.0,1280.0,0.0,0.0,72.0,258.0,,72.0,0.0,15.0,1293.0,40.0,179.0,13.0,361.0,2157.0,617.0,0.0,908.0,,0.0,0.0,99.0,31.0,0.0,,385.0,,0.0,0.0,0.0,,271.0,0.0,26.0,879.0,471.0,,455.0,125.0,315.0,71.0,0.0,0.0,0.0,0.0,80.0,2072.0,0.0,,0.0,7404.0,,2116.0,4424.0,0.0,0.0,362.0,802.0,,6.0,,438.0,,0.0,0.0,,52.0,56.0,0.0,,1501.0,6.0,58.0,,4941.0,0.0,,0.0,0.0,,,,3444.0,2816.0,78.0,,770.0,2012.0,3755.0,,183.0,551.0,,141.0,223.0,518.0,346.0,655.0,,0.0,,108.0,16.0,,,0.0,0.0,4667.0,174.0,1937.0,61.0,244.0,388.0,45.0,56.0,95.0,136.0,0.0,387.0,543.0,,0.0,171.0,623.0,,714.0,0.0,10.0,1925.0,,920.0,190.0,0.0,0.0,,85.0,299.0,457.0,0.0,0.0,2551.0,1271.0,0.0,324.0,0.0,,,1589.0,468.0,761.0,0.0,710.0,52.0,837.0,28.0
2019-15,0.0,,,,,,,,,,,,,,3103.0,120.0,0.0,0.0,0.0,0.0,0.0,1523.0,,1858.0,,35.0,18.0,34.0,,0.0,1083.0,2165.0,0.0,,0.0,0.0,925.0,,1117.0,1442.0,465.0,1222.0,819.0,0.0,0.0,4.0,852.0,588.0,971.0,,3.0,0.0,440.0,0.0,967.0,113.0,,0.0,0.0,0.0,,1423.0,,670.0,1518.0,,82.0,4.0,989.0,247.0,614.0,,531.0,16.0,114.0,0.0,205.0,,,70.0,719.0,41.0,1228.0,0.0,0.0,48.0,264.0,,91.0,0.0,11.0,1162.0,24.0,206.0,10.0,326.0,1937.0,612.0,0.0,725.0,1734.0,0.0,0.0,90.0,29.0,0.0,,421.0,,0.0,0.0,0.0,,277.0,0.0,19.0,824.0,455.0,,467.0,109.0,317.0,99.0,0.0,0.0,0.0,0.0,75.0,2035.0,0.0,,0.0,12998.0,,1864.0,3866.0,0.0,0.0,402.0,721.0,,7.0,,484.0,,0.0,0.0,,81.0,38.0,0.0,,1267.0,2.0,65.0,,4846.0,5.0,,0.0,0.0,,,,3674.0,2810.0,91.0,,1084.0,1960.0,3653.0,,242.0,595.0,,154.0,205.0,404.0,306.0,777.0,,0.0,,93.0,12.0,,,0.0,0.0,4658.0,157.0,1706.0,65.0,190.0,421.0,40.0,51.0,67.0,133.0,0.0,378.0,479.0,,0.0,186.0,638.0,,671.0,0.0,17.0,1847.0,,910.0,208.0,0.0,0.0,,94.0,250.0,467.0,0.0,0.0,1895.0,1271.0,0.0,582.0,0.0,,,1971.0,473.0,738.0,0.0,701.0,34.0,831.0,35.0
2019-16,0.0,,,,,,,,,,,,,,2599.0,125.0,0.0,0.0,0.0,0.0,0.0,1156.0,,1401.0,,32.0,8.0,29.0,,0.0,804.0,1426.0,0.0,,0.0,0.0,650.0,,846.0,1080.0,334.0,859.0,568.0,0.0,0.0,13.0,731.0,438.0,645.0,,6.0,0.0,356.0,0.0,823.0,84.0,,0.0,0.0,0.0,,894.0,,507.0,1197.0,,92.0,3.0,665.0,180.0,515.0,,456.0,18.0,104.0,0.0,150.0,,,50.0,521.0,49.0,990.0,0.0,0.0,40.0,221.0,,53.0,0.0,5.0,831.0,25.0,114.0,11.0,241.0,1446.0,395.0,0.0,482.0,1207.0,0.0,0.0,71.0,16.0,0.0,,270.0,,0.0,0.0,0.0,,223.0,0.0,13.0,614.0,406.0,,375.0,96.0,246.0,67.0,0.0,0.0,0.0,0.0,104.0,1632.0,0.0,,0.0,8530.0,,1521.0,3452.0,0.0,0.0,262.0,573.0,,5.0,,433.0,,0.0,0.0,,43.0,37.0,0.0,,1157.0,0.0,39.0,,3377.0,4.0,,0.0,0.0,,,,5108.0,2084.0,42.0,,639.0,1396.0,3279.0,,136.0,467.0,,108.0,154.0,300.0,256.0,616.0,,0.0,,89.0,16.0,,,0.0,0.0,3223.0,117.0,1271.0,46.0,125.0,293.0,20.0,37.0,48.0,104.0,0.0,281.0,348.0,,0.0,122.0,444.0,,520.0,0.0,12.0,1313.0,,664.0,154.0,0.0,0.0,,68.0,212.0,265.0,0.0,0.0,1462.0,869.0,0.0,321.0,0.0,,,1492.0,295.0,526.0,0.0,503.0,69.0,610.0,26.0
2019-17,0.0,,,,,,,,,,,,,,2933.0,127.0,0.0,0.0,0.0,0.0,0.0,1582.0,,1565.0,,32.0,12.0,43.0,,0.0,1010.0,1836.0,0.0,,0.0,0.0,740.0,,915.0,1272.0,362.0,953.0,658.0,0.0,0.0,18.0,807.0,566.0,812.0,,7.0,0.0,449.0,0.0,682.0,110.0,,0.0,0.0,0.0,,1071.0,,482.0,1820.0,,103.0,6.0,907.0,252.0,575.0,,536.0,23.0,110.0,0.0,184.0,,,77.0,639.0,32.0,1214.0,0.0,0.0,46.0,249.0,,85.0,0.0,6.0,1054.0,34.0,109.0,24.0,328.0,1725.0,464.0,0.0,777.0,1154.0,0.0,0.0,83.0,17.0,0.0,,365.0,,0.0,0.0,0.0,,287.0,0.0,29.0,670.0,396.0,,436.0,105.0,301.0,102.0,0.0,0.0,0.0,0.0,99.0,1505.0,0.0,,0.0,6956.0,,1662.0,3794.0,0.0,0.0,317.0,585.0,,13.0,,418.0,,0.0,0.0,,56.0,32.0,0.0,,1344.0,6.0,58.0,,3935.0,3.0,,0.0,0.0,,,,3203.0,2200.0,51.0,,647.0,1629.0,3473.0,,182.0,498.0,,127.0,159.0,260.0,299.0,590.0,,0.0,,106.0,15.0,,,0.0,0.0,3693.0,142.0,1690.0,46.0,110.0,309.0,39.0,71.0,90.0,146.0,0.0,385.0,423.0,,0.0,155.0,531.0,,651.0,0.0,9.0,1786.0,,1035.0,176.0,0.0,0.0,,75.0,301.0,365.0,0.0,0.0,1753.0,1229.0,0.0,301.0,0.0,,,2267.0,375.0,563.0,0.0,743.0,58.0,712.0,29.0
2019-18,0.0,,,,,,,,,,,,,,3231.0,137.0,0.0,0.0,0.0,0.0,0.0,1384.0,,1561.0,,50.0,16.0,51.0,,0.0,954.0,2347.0,0.0,,0.0,0.0,873.0,0.0,905.0,1360.0,391.0,988.0,825.0,0.0,0.0,24.0,806.0,612.0,799.0,,15.0,0.0,481.0,0.0,667.0,104.0,,0.0,0.0,0.0,,974.0,,565.0,1643.0,,111.0,6.0,968.0,284.0,582.0,,514.0,24.0,100.0,0.0,144.0,,,65.0,686.0,49.0,1462.0,0.0,0.0,52.0,228.0,,79.0,0.0,11.0,1317.0,35.0,156.0,16.0,347.0,1910.0,610.0,0.0,903.0,1501.0,0.0,0.0,54.0,29.0,0.0,,416.0,,0.0,0.0,0.0,,238.0,0.0,33.0,846.0,507.0,,431.0,119.0,302.0,99.0,0.0,0.0,0.0,0.0,72.0,1676.0,0.0,,0.0,8917.0,0.0,1828.0,4329.0,0.0,0.0,333.0,923.0,,13.0,,397.0,,0.0,0.0,,87.0,41.0,0.0,,1188.0,5.0,42.0,,4395.0,4.0,,0.0,0.0,,,,3867.0,3031.0,32.0,,696.0,1921.0,3987.0,,206.0,471.0,,172.0,193.0,249.0,274.0,556.0,,0.0,,151.0,20.0,,,0.0,0.0,4196.0,187.0,1914.0,49.0,154.0,388.0,54.0,73.0,113.0,169.0,0.0,416.0,473.0,,0.0,136.0,602.0,,636.0,0.0,15.0,1990.0,,975.0,182.0,0.0,0.0,,95.0,292.0,384.0,0.0,0.0,1977.0,1977.0,0.0,303.0,0.0,,,2342.0,487.0,649.0,0.0,600.0,78.0,726.0,20.0
2019-19,0.0,,,,,,,,,,,,,,3210.0,167.0,0.0,0.0,0.0,0.0,0.0,1416.0,,1861.0,,59.0,25.0,59.0,,0.0,844.0,2379.0,0.0,,0.0,0.0,995.0,0.0,1037.0,1419.0,428.0,954.0,952.0,0.0,0.0,19.0,833.0,676.0,1202.0,,4.0,0.0,512.0,0.0,713.0,102.0,,0.0,0.0,0.0,,963.0,,786.0,2026.0,,109.0,3.0,977.0,340.0,607.0,,585.0,27.0,108.0,0.0,199.0,,,50.0,689.0,40.0,1639.0,0.0,0.0,39.0,243.0,,86.0,0.0,13.0,1261.0,43.0,191.0,22.0,447.0,2580.0,613.0,0.0,973.0,1447.0,0.0,0.0,36.0,29.0,0.0,,435.0,,0.0,0.0,0.0,,235.0,0.0,29.0,905.0,499.0,,488.0,144.0,426.0,95.0,0.0,0.0,0.0,0.0,80.0,1651.0,0.0,,0.0,14328.0,0.0,2114.0,4520.0,0.0,0.0,348.0,741.0,,9.0,860.0,391.0,,0.0,0.0,,61.0,37.0,0.0,,1225.0,4.0,42.0,,5089.0,5.0,,0.0,0.0,,,,8366.0,3896.0,33.0,511.0,759.0,2230.0,3757.0,,213.0,541.0,,214.0,247.0,243.0,295.0,552.0,,0.0,,100.0,14.0,,,0.0,0.0,4289.0,190.0,1870.0,62.0,164.0,422.0,29.0,59.0,97.0,131.0,0.0,448.0,534.0,,0.0,155.0,622.0,,772.0,0.0,17.0,5850.0,,1005.0,205.0,0.0,0.0,,99.0,297.0,418.0,0.0,0.0,2083.0,1455.0,0.0,311.0,0.0,,,2606.0,490.0,730.0,0.0,751.0,64.0,837.0,34.0
2019-20,0.0,,,,,,,,,,,,,,3601.0,129.0,0.0,0.0,0.0,0.0,0.0,1480.0,,1782.0,,46.0,11.0,36.0,,0.0,874.0,2234.0,0.0,,0.0,0.0,993.0,0.0,963.0,1387.0,456.0,964.0,941.0,0.0,0.0,10.0,838.0,626.0,934.0,,2.0,0.0,551.0,0.0,856.0,96.0,,0.0,0.0,0.0,,1050.0,,624.0,1835.0,,120.0,4.0,928.0,395.0,672.0,,536.0,21.0,90.0,0.0,212.0,,,72.0,4184.0,46.0,1665.0,0.0,0.0,43.0,236.0,,107.0,0.0,15.0,1279.0,23.0,140.0,12.0,391.0,1884.0,747.0,0.0,891.0,1272.0,0.0,0.0,36.0,33.0,0.0,,453.0,,0.0,0.0,0.0,,234.0,0.0,31.0,936.0,471.0,,416.0,152.0,326.0,81.0,0.0,0.0,0.0,0.0,189.0,2110.0,0.0,,0.0,5300.0,0.0,2162.0,4513.0,0.0,0.0,356.0,669.0,,7.0,803.0,394.0,,0.0,0.0,,88.0,45.0,0.0,,1312.0,2.0,54.0,,4896.0,1.0,,0.0,0.0,,,,4989.0,3636.0,37.0,527.0,816.0,2176.0,3726.0,,207.0,588.0,,151.0,226.0,283.0,313.0,647.0,,0.0,,109.0,7.0,,,0.0,0.0,3964.0,199.0,2003.0,73.0,155.0,396.0,55.0,42.0,113.0,99.0,0.0,429.0,505.0,,0.0,171.0,669.0,,693.0,0.0,12.0,2514.0,,967.0,224.0,0.0,0.0,,114.0,295.0,445.0,0.0,0.0,2042.0,1419.0,0.0,341.0,0.0,,,2352.0,439.0,1280.0,0.0,823.0,50.0,870.0,33.0
2019-21,0.0,,,,,,,,,,,,,,3315.0,150.0,0.0,0.0,0.0,0.0,0.0,1434.0,,1788.0,,43.0,16.0,36.0,,0.0,910.0,2152.0,0.0,,0.0,0.0,988.0,0.0,1047.0,1810.0,435.0,959.0,802.0,0.0,0.0,24.0,793.0,675.0,823.0,,4.0,0.0,479.0,0.0,631.0,114.0,,0.0,0.0,0.0,,1091.0,,702.0,2017.0,,128.0,3.0,948.0,363.0,603.0,,588.0,24.0,84.0,0.0,152.0,,,88.0,1440.0,43.0,1402.0,0.0,0.0,57.0,201.0,,104.0,0.0,15.0,1254.0,21.0,125.0,10.0,332.0,1600.0,600.0,0.0,975.0,1271.0,0.0,0.0,43.0,25.0,0.0,,376.0,,0.0,0.0,0.0,,156.0,0.0,36.0,794.0,443.0,,427.0,139.0,302.0,104.0,0.0,0.0,0.0,0.0,111.0,1608.0,0.0,,0.0,3630.0,0.0,2056.0,4344.0,0.0,0.0,366.0,722.0,,7.0,829.0,322.0,,0.0,0.0,,70.0,44.0,0.0,,1289.0,7.0,76.0,,4965.0,5.0,,0.0,0.0,,,3469.0,4197.0,2708.0,42.0,626.0,741.0,2119.0,3586.0,,190.0,514.0,,151.0,212.0,235.0,291.0,563.0,,0.0,,107.0,14.0,,,0.0,0.0,4148.0,173.0,1921.0,58.0,154.0,318.0,38.0,62.0,94.0,136.0,0.0,396.0,548.0,,0.0,133.0,588.0,,801.0,0.0,12.0,2045.0,,963.0,197.0,0.0,0.0,,72.0,274.0,453.0,0.0,0.0,1954.0,1282.0,0.0,344.0,0.0,,,2716.0,478.0,625.0,0.0,801.0,71.0,758.0,19.0
2019-22,0.0,,,,,,,,,,,,,,2793.0,122.0,0.0,0.0,0.0,0.0,0.0,1276.0,,1760.0,,48.0,14.0,47.0,,0.0,790.0,2017.0,0.0,,0.0,0.0,812.0,0.0,904.0,1113.0,406.0,762.0,701.0,0.0,0.0,9.0,743.0,566.0,716.0,,3.0,0.0,486.0,0.0,619.0,77.0,,0.0,0.0,0.0,,850.0,,522.0,1918.0,,76.0,2.0,892.0,354.0,536.0,,423.0,25.0,77.0,0.0,172.0,,,46.0,1235.0,40.0,1277.0,0.0,0.0,45.0,204.0,,106.0,0.0,6.0,1031.0,17.0,115.0,6.0,326.0,1302.0,506.0,0.0,702.0,1066.0,0.0,0.0,47.0,23.0,0.0,,333.0,,0.0,0.0,0.0,,163.0,0.0,10.0,763.0,418.0,,338.0,86.0,256.0,86.0,0.0,0.0,0.0,0.0,81.0,1247.0,0.0,92.0,0.0,2877.0,0.0,1900.0,3612.0,0.0,0.0,351.0,552.0,,6.0,772.0,298.0,,0.0,0.0,,56.0,17.0,0.0,,1173.0,2.0,54.0,,4008.0,3.0,492.0,0.0,0.0,,,2607.0,3837.0,2043.0,30.0,437.0,658.0,1821.0,4037.0,,178.0,445.0,,135.0,165.0,197.0,274.0,519.0,,0.0,,86.0,9.0,,,0.0,0.0,4600.0,144.0,1644.0,46.0,110.0,261.0,24.0,45.0,69.0,122.0,0.0,355.0,447.0,,0.0,146.0,539.0,,674.0,0.0,12.0,1644.0,,810.0,156.0,0.0,0.0,,80.0,187.0,304.0,0.0,0.0,1669.0,1143.0,0.0,324.0,0.0,,,2638.0,388.0,562.0,0.0,688.0,41.0,681.0,30.0
2019-23,0.0,,,,,,,,,,,,,2921.0,2935.0,129.0,0.0,0.0,0.0,0.0,0.0,1358.0,,1617.0,,38.0,13.0,36.0,,0.0,814.0,2083.0,0.0,,0.0,0.0,841.0,0.0,910.0,1234.0,456.0,868.0,749.0,0.0,0.0,11.0,730.0,625.0,714.0,,3.0,0.0,444.0,0.0,606.0,105.0,,0.0,0.0,0.0,,922.0,,550.0,2513.0,,73.0,0.0,849.0,331.0,505.0,,464.0,15.0,74.0,0.0,283.0,,,49.0,2960.0,30.0,1463.0,0.0,0.0,55.0,190.0,,86.0,0.0,11.0,1053.0,16.0,117.0,5.0,278.0,1252.0,558.0,0.0,752.0,1070.0,0.0,0.0,30.0,23.0,0.0,,380.0,,0.0,0.0,0.0,,161.0,0.0,17.0,779.0,411.0,,360.0,123.0,267.0,102.0,0.0,0.0,0.0,0.0,228.0,1186.0,0.0,112.0,0.0,2287.0,0.0,2237.0,3928.0,0.0,0.0,324.0,563.0,,10.0,839.0,354.0,,0.0,0.0,,43.0,45.0,0.0,,1256.0,5.0,46.0,,4760.0,6.0,580.0,0.0,0.0,,,2615.0,3706.0,2426.0,46.0,458.0,652.0,1794.0,3411.0,,191.0,468.0,,168.0,144.0,192.0,310.0,565.0,,0.0,,93.0,7.0,,,0.0,0.0,4155.0,158.0,1740.0,67.0,135.0,246.0,26.0,44.0,76.0,132.0,0.0,364.0,533.0,,0.0,119.0,616.0,,533.0,0.0,7.0,1823.0,,874.0,161.0,0.0,0.0,,97.0,276.0,307.0,0.0,0.0,1859.0,1129.0,0.0,457.0,0.0,,,3504.0,397.0,611.0,0.0,749.0,55.0,754.0,26.0
2019-24,0.0,,,,,,,,,,,,,2272.0,2743.0,97.0,0.0,0.0,0.0,0.0,0.0,1309.0,,1518.0,,54.0,8.0,46.0,,0.0,720.0,1755.0,0.0,,0.0,0.0,743.0,0.0,765.0,1219.0,419.0,917.0,774.0,0.0,0.0,14.0,757.0,634.0,775.0,,3.0,0.0,407.0,0.0,538.0,122.0,,0.0,0.0,0.0,,1371.0,,563.0,2704.0,,90.0,3.0,834.0,357.0,472.0,,385.0,18.0,87.0,0.0,272.0,,,77.0,5056.0,36.0,1429.0,0.0,0.0,39.0,148.0,,89.0,0.0,9.0,889.0,5.0,77.0,6.0,289.0,1161.0,442.0,0.0,532.0,968.0,0.0,0.0,20.0,30.0,2.0,,341.0,18.0,0.0,0.0,0.0,,185.0,0.0,12.0,666.0,363.0,,287.0,161.0,236.0,78.0,0.0,0.0,0.0,0.0,140.0,1127.0,0.0,73.0,0.0,2287.0,0.0,1767.0,3554.0,0.0,0.0,302.0,547.0,,4.0,741.0,318.0,,0.0,0.0,,56.0,39.0,0.0,,1186.0,5.0,59.0,,4259.0,1.0,550.0,0.0,0.0,,,2615.0,3057.0,2208.0,23.0,405.0,614.0,1632.0,3646.0,,194.0,456.0,,161.0,138.0,198.0,292.0,529.0,,0.0,,105.0,11.0,,,0.0,0.0,5874.0,151.0,1705.0,57.0,126.0,271.0,28.0,48.0,71.0,129.0,0.0,324.0,466.0,,0.0,110.0,510.0,,615.0,0.0,13.0,1711.0,,803.0,131.0,0.0,0.0,,83.0,226.0,294.0,0.0,0.0,1564.0,1074.0,0.0,417.0,0.0,,,5574.0,390.0,582.0,0.0,655.0,43.0,597.0,27.0
