season,country,page_name,value
2015-2016,belgium,Neuraminidase,75.98571947876819
2015-2016,belgium,Buikgriep,-7.359692980779147
2015-2016,belgium,Eiwitmantel,-9.62357921562257
2015-2016,belgium,Influenza,-15.76929491636289
2015-2016,belgium,Koude_rilling,-18.35202958134708
2015-2016,belgium,Eerste_Wereldoorlog,-27.248464013808253
2015-2016,belgium,year,-36.572545823056224
2015-2016,belgium,Hong_Kong_griep,-42.81232345753742
2015-2016,belgium,Hongkong,-53.155502462477315
2015-2016,belgium,H7N9,-78.3394394494608
2015-2016,belgium,Bloedtransfusie,-89.59531485669682
2015-2016,belgium,Antigene_shift,-91.68948865018041
2015-2016,belgium,Influenzavirus_A,-92.64852736869237
2015-2016,belgium,Hoest,-93.11722654148045
2015-2016,belgium,Orthomyxovirus,-101.93112660914909
2015-2016,belgium,Morbiditeitsgraad,-111.78227260352912
2015-2016,belgium,Hemagglutinine,-112.3397330352379
2015-2016,belgium,Immuundeficiëntie,-130.7720494741645
2015-2016,belgium,Hoofdpijn,-141.45224480775593
2015-2016,belgium,Steenpuist,-146.52148626318242
2015-2016,belgium,Mortaliteit,-152.87254218337765
2015-2016,belgium,Keelpijn,-180.37922160958587
2015-2016,belgium,Mexicaanse_griep,-222.38612484109942
2016-2017,belgium,Griep,902.4543435660901
2016-2017,belgium,Azerbeidzjan,242.84377088897674
2016-2017,belgium,Aziatische_griep,219.4972575810118
2016-2017,belgium,Neuraminidase,150.1099214605069
2016-2017,belgium,Pulmonologie,138.8985413653986
2016-2017,belgium,Hongkonggriep,112.41413024267705
2016-2017,belgium,Antigene_drift,60.33684444710715
2016-2017,belgium,Afweer,23.413333721822823
2016-2017,belgium,Verkoudheid,7.98465509072847
2016-2017,belgium,Buikgriep,-2.062914945741935
2016-2017,belgium,Pandemrix,-4.166105035215726
2016-2017,belgium,SARS,-5.073889988757159
2016-2017,belgium,Hemagglutinine,-20.4711675423957
2016-2017,belgium,Eiwitmantel,-31.270471152871746
2016-2017,belgium,Hongkong,-33.77960543136789
2016-2017,belgium,Palmitoylethanolamide,-37.77043708911593
2016-2017,belgium,Immuundeficiëntie,-44.245837438486326
2016-2017,belgium,Hong_Kong_griep,-44.86880976479841
2016-2017,belgium,Bloedtransfusie,-54.28453100023625
2016-2017,belgium,Orthomyxovirus,-55.72228621172186
2016-2017,belgium,Antigene_shift,-79.51489658708824
2016-2017,belgium,Mortaliteit,-82.8574408803555
2016-2017,belgium,Mexicaanse_griep,-92.66061620317299
2016-2017,belgium,Hoofdpijn,-92.9565272262752
2016-2017,belgium,year,-104.25267498157946
2016-2017,belgium,Morbiditeitsgraad,-160.58488827479988
2016-2017,belgium,H7N9,-192.02611694505126
2016-2017,belgium,Steenpuist,-212.59461080586712
2016-2017,belgium,Keelpijn,-224.7021217597848
2017-2018,belgium,Griep,927.8793338059432
2017-2018,belgium,Aziatische_griep,226.03262359408674
2017-2018,belgium,Azerbeidzjan,221.19470838193385
2017-2018,belgium,Neuraminidase,171.52188746477066
2017-2018,belgium,Pulmonologie,160.46715662710085
2017-2018,belgium,Antigene_drift,83.10001229753098
2017-2018,belgium,Hongkonggriep,74.24829269647023
2017-2018,belgium,Afweer,68.16168494284634
2017-2018,belgium,Koude_rillingen,23.47094744445193
2017-2018,belgium,Verkoudheid,8.436486140365934
2017-2018,belgium,Spierpijn,-1.8024402323975912
2017-2018,belgium,SARS,-27.02487762280587
2017-2018,belgium,Antigene_shift,-30.714168478267528
2017-2018,belgium,Influenzavirus_A,-30.782388218117877
2017-2018,belgium,Hoest,-38.35021733920309
2017-2018,belgium,Pandemrix,-41.54634619656125
2017-2018,belgium,Hong_Kong_griep,-47.627448798528214
2017-2018,belgium,Immuundeficiëntie,-49.346900527657006
2017-2018,belgium,Eiwitmantel,-64.10527575710844
2017-2018,belgium,year,-70.8647301480431
2017-2018,belgium,Hemagglutinine,-72.14505836517006
2017-2018,belgium,Mortaliteit,-76.5728517873578
2017-2018,belgium,Hongkong,-80.22868879400673
2017-2018,belgium,Bloedtransfusie,-87.40770129740147
2017-2018,belgium,Hoofdpijn,-89.49390720870319
2017-2018,belgium,Orthomyxovirus,-97.81072984041406
2017-2018,belgium,Morbiditeitsgraad,-132.33615070540887
2017-2018,belgium,Mexicaanse_griep,-136.11987856389732
2017-2018,belgium,H7N9,-191.2876082502505
2017-2018,belgium,Steenpuist,-194.63426083594973
2017-2018,belgium,Keelpijn,-221.21572232238248
2018-2019,belgium,Griep,1011.7377091536686
2018-2019,belgium,Aziatische_griep,257.0191742792901
2018-2019,belgium,Pulmonologie,133.96553176586724
2018-2019,belgium,Neuraminidase,116.01090567794313
2018-2019,belgium,Hongkonggriep,74.15106102552103
2018-2019,belgium,Afweer,65.8688345933754
2018-2019,belgium,Antigene_drift,62.36382084068792
2018-2019,belgium,Verkoudheid,18.501610910349296
2018-2019,belgium,Virologie,3.3693149473508646
2018-2019,belgium,Influenza,-3.2627050223070486
2018-2019,belgium,Buikgriep,-5.84529575132493
2018-2019,belgium,Pandemrix,-16.82110507258305
2018-2019,belgium,Palmitoylethanolamide,-17.14058630574678
2018-2019,belgium,Hongkong,-28.0362578237499
2018-2019,belgium,Hong_Kong_griep,-48.27230994112178
2018-2019,belgium,Hemagglutinine,-54.599392430998215
2018-2019,belgium,Antigene_shift,-63.702142462490954
2018-2019,belgium,Orthomyxovirus,-64.44223122133597
2018-2019,belgium,Bloedtransfusie,-77.31385783305343
2018-2019,belgium,Influenzavirus_A,-84.3665247788378
2018-2019,belgium,Hoest,-87.14509322203628
2018-2019,belgium,Steenpuist,-93.4907226014664
2018-2019,belgium,year,-101.81429239951277
2018-2019,belgium,Morbiditeitsgraad,-112.42206142441212
2018-2019,belgium,H7N9,-119.91287993766257
2018-2019,belgium,Immuundeficiëntie,-131.96790852997123
2018-2019,belgium,Mortaliteit,-139.1302818876544
2018-2019,belgium,Keelpijn,-156.18704033147932
2018-2019,belgium,Hoofdpijn,-196.6313916278234
2018-2019,belgium,Mexicaanse_griep,-209.62466178181148
