season,country,page_name,value
2010-2011,USA,Outbreak,-0.05964782934084307
2010-2011,USA,Viral_evolution,-0.0628972335050883
2010-2011,USA,Sadlermiut,-0.09238028477124642
2010-2011,USA,Molecular_virology,-0.11206418351130201
2010-2011,USA,Hemagglutinin,-0.1650725892817622
2010-2011,USA,Hookah,-0.17360240133090452
2010-2011,USA,Sequela,-0.20359969549937462
2010-2011,USA,Sodium_hypochlorite,-0.24437590077000743
2010-2011,USA,Pig,-0.2483287758138656
2010-2011,USA,Advisory_Committee_on_Immunization_Practices,-0.2555710171984398
2010-2011,USA,Egg,-0.283981908247483
2010-2011,USA,Adverse_effect,-0.29534242208134476
2010-2011,USA,Virus,-0.40091865082610884
2010-2011,USA,week,-0.5184410644991606
2010-2011,USA,Dog_flu,-0.5242555034773156
2010-2011,USA,Symptomatic_treatment,-0.5703372091038649
2010-2011,USA,Severe_acute_respiratory_syndrome,-0.5847058989029398
2010-2011,USA,Meningococcal_disease,-0.6513393175654114
2010-2011,USA,Recombinant_DNA,-0.6699873779867053
2010-2011,USA,Hoffmann-La_Roche,-0.6706883097589975
2010-2011,USA,Symptom,-0.7801616272409035
2010-2011,USA,RNA_virus,-0.8253933261119043
2010-2011,USA,Glycoprotein,-0.8684746441938827
2010-2011,USA,Global_spread_of_H5N1,-1.0040774475595353
2011-2012,USA,Human_flu,2.107563271326379
2011-2012,USA,Transmission_and_infection_of_H5N1,1.976519397160609
2011-2012,USA,Influenza_A_virus,1.527220605005771
2011-2012,USA,Levamisole,1.0879208681951165
2011-2012,USA,Swine_Flu,1.0498091020633091
2011-2012,USA,Bird_flu,1.0344387486994888
2011-2012,USA,Father_Damien,0.8429277062334619
2011-2012,USA,FluoroSpot,0.29934726110689225
2011-2012,USA,Mink,0.2021898491799958
2011-2012,USA,Shivering,0.04872243609455847
2011-2012,USA,Sambucus,0.031567701036811315
2011-2012,USA,Immunogenicity,-0.026614985484258127
2011-2012,USA,Lipid_bilayer_fusion,-0.033376428696829684
2011-2012,USA,Microorganism,-0.04417997988720966
2011-2012,USA,Green_fluorescent_protein,-0.05282112249139133
2011-2012,USA,Infectious_mononucleosis,-0.05574296072996703
2011-2012,USA,1889,-0.09862391628038356
2011-2012,USA,Naproxen,-0.12045053710446846
2011-2012,USA,Metabolic_pathway,-0.21678296901360222
2011-2012,USA,Compulsory_license,-0.3633879194471455
2011-2012,USA,Hookah,-0.4031946030891727
2011-2012,USA,Pig,-0.45208114458398846
2011-2012,USA,Pathogenesis,-0.5402864166441091
2011-2012,USA,Etiology,-0.5479849602834195
2011-2012,USA,Cell_adhesion,-0.6017148685157824
2012-2013,USA,Human_flu,3.051453887032738
2012-2013,USA,Bird_flu,2.2080333503183107
2012-2013,USA,Influenza_A_virus,2.1159115987915245
2012-2013,USA,Wan_Chai,1.8971545247415578
2012-2013,USA,Swine_Flu,1.7484336283684438
2012-2013,USA,Transmission_and_infection_of_H5N1,1.3977912227246734
2012-2013,USA,Father_Damien,1.3622185503014952
2012-2013,USA,Parasitism,1.046778792726186
2012-2013,USA,FluoroSpot,0.9834254981090402
2012-2013,USA,Pharmaceutical_industry,0.8527404032922379
2012-2013,USA,Coprophagia,0.8501899926979569
2012-2013,USA,Sambucus,0.6411836717106109
2012-2013,USA,Antimicrobial_resistance,0.6081576244522963
2012-2013,USA,Avian_influenza,0.5394261012295531
2012-2013,USA,Pertussis,0.44301026554123085
2012-2013,USA,Health_professional,0.42625177118656943
2012-2013,USA,Allen_Dulles,0.4107488851531067
2012-2013,USA,Levamisole,0.3860970841607157
2012-2013,USA,Death_by_natural_causes,0.379318926270595
2012-2013,USA,Reassortment,0.3782837327252414
2012-2013,USA,Influenza_Genome_Sequencing_Project,0.3478369154120748
2012-2013,USA,RNA_replicase,0.32077876461581856
2012-2013,USA,Happiness,0.28777060221509104
2012-2013,USA,Margarete_Schütte-Lihotzky,0.2790759108149029
2012-2013,USA,Yoshihiro_Kawaoka,0.26498201181083697
2012-2013,USA,Camp_Funston,0.22096621086333934
2012-2013,USA,Peter_Palese,0.20405652572732852
2012-2013,USA,Atypical_pneumonia,0.20198941665472905
2012-2013,USA,Prophylaxis,0.20098940692042092
2012-2013,USA,Emergency_management,0.16776557400482378
2012-2013,USA,Northern_Hemisphere,0.10710506376838262
2012-2013,USA,Flu-like_syndrome,0.10248129290675702
2012-2013,USA,Innate_immune_system,0.09600999046165502
2012-2013,USA,Respiratory_disease,0.08969652535271642
2012-2013,USA,Kawasaki_disease,0.08699111405106438
2012-2013,USA,Gemcitabine,0.05856406178072299
2012-2013,USA,1968_flu_pandemic,0.02886258802053247
2012-2013,USA,December_29,0.02774443665681597
2012-2013,USA,Interferon_alfa-2b,0.023267801899950383
2012-2013,USA,Acetylcysteine,0.0075573646778688665
2012-2013,USA,Walter_Fiers,-0.002615697134385877
2012-2013,USA,Egg,-0.0026750450452776896
2012-2013,USA,Seaweed,-0.012102211683825088
2012-2013,USA,1969,-0.026812835586230228
2012-2013,USA,Pig,-0.05577738553087807
2012-2013,USA,Drug_resistance,-0.08990710485772427
2012-2013,USA,Recombinant_DNA,-0.12595039792287807
2012-2013,USA,Sideritis,-0.13008330723794662
2012-2013,USA,Alzheimer's_disease,-0.1389968153750972
2012-2013,USA,Folding@home,-0.13998898933584564
2012-2013,USA,Glycoprotein,-0.14204990189101357
2012-2013,USA,International_Committee_on_Taxonomy_of_Viruses,-0.14909822460268254
2012-2013,USA,Economic_epidemiology,-0.15583087067639623
2012-2013,USA,Polly_Matzinger,-0.15895895436876226
2012-2013,USA,Exponential_growth,-0.1737604403893145
2012-2013,USA,Viral_disease,-0.17758464295034174
2012-2013,USA,Pandemics,-0.19635041658628705
2012-2013,USA,Lipid_bilayer_fusion,-0.2190028314928157
2012-2013,USA,Sadlermiut,-0.22015019125237287
2012-2013,USA,Macrophage,-0.22530378113608313
2012-2013,USA,Sequela,-0.23660595505599466
2012-2013,USA,Recession,-0.24177726927527046
2012-2013,USA,2009,-0.24605619789661576
2012-2013,USA,Immunosuppression,-0.2759152925350055
2012-2013,USA,Breast_milk,-0.27783836624114716
2012-2013,USA,1889,-0.28468307973864587
2012-2013,USA,Pathogen,-0.31940534830087974
2012-2013,USA,New_England,-0.33474124976191183
2012-2013,USA,Fujian_flu,-0.4143651312563918
2012-2013,USA,Hoarse_voice,-0.484779741004905
2012-2013,USA,Mutation_rate,-0.5463777329331324
2012-2013,USA,Cholera,-0.5480278108753612
2012-2013,USA,Cocaine,-0.5629715480289281
2012-2013,USA,week,-0.6137546322066153
2012-2013,USA,Symptom,-0.630332830726648
2012-2013,USA,Siberia,-0.6893451726873631
2012-2013,USA,Severe_acute_respiratory_syndrome,-0.7354555930386203
2012-2013,USA,Vietnam,-0.8281322805954417
2012-2013,USA,Adverse_effect,-0.8342358443322397
2012-2013,USA,Virus,-0.8977252672589161
2012-2013,USA,Hookah,-1.037086227768145
2012-2013,USA,Hemagglutinin,-1.0970767371013268
2012-2013,USA,Lectin,-1.3916973862815136
2012-2013,USA,Global_spread_of_H5N1,-1.6923824512589118
